stage,dataset_size,seed,normal_scenario,attack_type,attack_family,expected_action,challenge_recall,policy_success,mean_score
full_v2,100,46,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.31333333333333335
hardened_v3,100,46,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7324999999999999
hardened_v3,100,46,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.43625
hardened_v3,100,46,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.22833333333333336
hardened_v3,100,46,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3258333333333333
hardened_v3,100,46,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.69
hardened_v3,100,46,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6958333333333333
hardened_v3,100,46,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6383333333333333
hardened_v3,100,46,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9700000000000001
hardened_v3,100,46,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.6591666666666667
hardened_v3,100,46,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7549999999999999
hardened_v3,100,46,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,100,46,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.33
hardened_v3,100,46,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.33
hardened_v3,100,46,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.8616666666666668
hardened_v3,100,46,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.36333333333333334
hardened_v3,100,46,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.8816666666666667
hardened_v3,100,46,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5049999999999999
full_v2,500,42,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9683333333333334
full_v2,500,42,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6800000000000002
full_v2,500,42,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.47666666666666674
full_v2,500,42,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.41333333333333333
full_v2,500,42,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.6750000000000002
full_v2,500,42,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6750000000000002
full_v2,500,42,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6116666666666667
full_v2,500,42,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6716666666666667
full_v2,500,42,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7216666666666667
full_v2,500,42,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7416666666666667
full_v2,500,42,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,42,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.18333333333333335
full_v2,500,42,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.18583333333333332
full_v2,500,42,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.3333333333333333,0.3333333333333333,0.4566666666666667
full_v2,500,42,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.255
full_v2,500,42,normal_staggered,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5125000000000001
full_v2,500,42,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.385
hardened_v3,500,42,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.7266666666666667
hardened_v3,500,42,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.43291666666666667
hardened_v3,500,42,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.22958333333333336
hardened_v3,500,42,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.38791666666666674
hardened_v3,500,42,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7383333333333334
hardened_v3,500,42,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7383333333333334
hardened_v3,500,42,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6750000000000002
hardened_v3,500,42,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9866666666666667
hardened_v3,500,42,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.695
hardened_v3,500,42,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.8016666666666666
hardened_v3,500,42,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,42,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.4216666666666667
hardened_v3,500,42,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.4066666666666667
hardened_v3,500,42,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9333333333333335
hardened_v3,500,42,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.415
hardened_v3,500,42,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9150000000000001
hardened_v3,500,42,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.545
full_v2,500,42,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9658333333333333
full_v2,500,42,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6833333333333336
full_v2,500,42,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.48000000000000004
full_v2,500,42,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.38999999999999996
full_v2,500,42,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6966666666666668
full_v2,500,42,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.685
full_v2,500,42,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6216666666666667
full_v2,500,42,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6749999999999999
full_v2,500,42,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7425
full_v2,500,42,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7483333333333334
full_v2,500,42,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,42,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.19500000000000003
full_v2,500,42,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.12333333333333335
full_v2,500,42,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.4166666666666667,0.4166666666666667,0.4716666666666667
full_v2,500,42,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.25833333333333336
full_v2,500,42,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.8333333333333334,0.8333333333333334,0.5133333333333332
full_v2,500,42,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.3933333333333333
hardened_v3,500,42,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7345833333333335
hardened_v3,500,42,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.45458333333333334
hardened_v3,500,42,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.24750000000000003
hardened_v3,500,42,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3695833333333334
hardened_v3,500,42,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.77
hardened_v3,500,42,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.755
hardened_v3,500,42,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.695
hardened_v3,500,42,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9916666666666667
hardened_v3,500,42,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7333333333333333
hardened_v3,500,42,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.815
hardened_v3,500,42,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,42,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.42166666666666663
hardened_v3,500,42,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.35000000000000003
hardened_v3,500,42,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9416666666666668
hardened_v3,500,42,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.42999999999999994
hardened_v3,500,42,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9300000000000002
hardened_v3,500,42,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5600000000000002
full_v2,500,43,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9712500000000001
full_v2,500,43,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6733333333333335
full_v2,500,43,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.48000000000000004
full_v2,500,43,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.4033333333333333
full_v2,500,43,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.6841666666666667
full_v2,500,43,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6633333333333334
full_v2,500,43,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6141666666666667
full_v2,500,43,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6758333333333333
full_v2,500,43,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7233333333333333
full_v2,500,43,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.73
full_v2,500,43,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,43,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.14833333333333334
full_v2,500,43,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.15916666666666668
full_v2,500,43,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.16666666666666666,0.16666666666666666,0.4483333333333333
full_v2,500,43,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.26333333333333336
full_v2,500,43,normal_staggered,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5183333333333332
full_v2,500,43,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.395
hardened_v3,500,43,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.75
hardened_v3,500,43,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.4466666666666667
hardened_v3,500,43,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.25666666666666665
hardened_v3,500,43,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.37666666666666665
hardened_v3,500,43,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7375000000000002
hardened_v3,500,43,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7300000000000001
hardened_v3,500,43,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6775000000000001
hardened_v3,500,43,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9899999999999999
hardened_v3,500,43,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7133333333333333
hardened_v3,500,43,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.79
hardened_v3,500,43,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,43,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.38666666666666666
hardened_v3,500,43,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.37999999999999995
hardened_v3,500,43,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9166666666666669
hardened_v3,500,43,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.41
hardened_v3,500,43,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9216666666666669
hardened_v3,500,43,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5350000000000001
full_v2,500,43,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9666666666666668
full_v2,500,43,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.666666666666667
full_v2,500,43,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.46666666666666673
full_v2,500,43,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.37000000000000005
full_v2,500,43,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6783333333333333
full_v2,500,43,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6791666666666668
full_v2,500,43,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6083333333333334
full_v2,500,43,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6625000000000001
full_v2,500,43,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7358333333333332
full_v2,500,43,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7533333333333333
full_v2,500,43,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,43,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.16749999999999998
full_v2,500,43,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.10750000000000003
full_v2,500,43,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.16666666666666666,0.16666666666666666,0.43083333333333335
full_v2,500,43,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.275
full_v2,500,43,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5041666666666665
full_v2,500,43,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.37666666666666665
hardened_v3,500,43,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7600000000000001
hardened_v3,500,43,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.4566666666666667
hardened_v3,500,43,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.26666666666666666
hardened_v3,500,43,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3708333333333334
hardened_v3,500,43,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7516666666666666
hardened_v3,500,43,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7591666666666668
hardened_v3,500,43,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.685
hardened_v3,500,43,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9916666666666666
hardened_v3,500,43,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7425
hardened_v3,500,43,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.8333333333333334
hardened_v3,500,43,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,43,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.4116666666666666
hardened_v3,500,43,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.34
hardened_v3,500,43,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9166666666666669
hardened_v3,500,43,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.43500000000000005
hardened_v3,500,43,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9150000000000001
hardened_v3,500,43,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5500000000000002
full_v2,500,44,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9579166666666667
full_v2,500,44,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6633333333333334
full_v2,500,44,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.46666666666666673
full_v2,500,44,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.4033333333333333
full_v2,500,44,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.6633333333333334
full_v2,500,44,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.66
full_v2,500,44,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.5966666666666667
full_v2,500,44,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6666666666666666
full_v2,500,44,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7166666666666668
full_v2,500,44,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7233333333333333
full_v2,500,44,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,44,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.17583333333333337
full_v2,500,44,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.19583333333333333
full_v2,500,44,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.25,0.25,0.4633333333333333
full_v2,500,44,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.25499999999999995
full_v2,500,44,normal_staggered,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.5041666666666667
full_v2,500,44,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.40833333333333327
hardened_v3,500,44,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.7308333333333333
hardened_v3,500,44,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.4283333333333334
hardened_v3,500,44,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.2316666666666667
hardened_v3,500,44,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.37541666666666673
hardened_v3,500,44,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.715
hardened_v3,500,44,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.715
hardened_v3,500,44,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6516666666666667
hardened_v3,500,44,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9783333333333334
hardened_v3,500,44,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6895833333333332
hardened_v3,500,44,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7783333333333333
hardened_v3,500,44,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,44,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.4016666666666666
hardened_v3,500,44,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.4099999999999999
hardened_v3,500,44,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9250000000000002
hardened_v3,500,44,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.4099999999999999
hardened_v3,500,44,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.8966666666666668
hardened_v3,500,44,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5366666666666667
full_v2,500,44,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9700000000000001
full_v2,500,44,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6800000000000002
full_v2,500,44,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.48000000000000004
full_v2,500,44,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3666666666666667
full_v2,500,44,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6725
full_v2,500,44,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6758333333333334
full_v2,500,44,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6016666666666667
full_v2,500,44,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6675000000000001
full_v2,500,44,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7333333333333333
full_v2,500,44,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7283333333333334
full_v2,500,44,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,44,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.15916666666666668
full_v2,500,44,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.07333333333333335
full_v2,500,44,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.3333333333333333,0.3333333333333333,0.4566666666666667
full_v2,500,44,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.26333333333333336
full_v2,500,44,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.535
full_v2,500,44,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.37999999999999995
hardened_v3,500,44,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7441666666666666
hardened_v3,500,44,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.45083333333333336
hardened_v3,500,44,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.24500000000000002
hardened_v3,500,44,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.36375
hardened_v3,500,44,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7458333333333335
hardened_v3,500,44,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7458333333333335
hardened_v3,500,44,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6750000000000002
hardened_v3,500,44,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9899999999999999
hardened_v3,500,44,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.73375
hardened_v3,500,44,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.8016666666666666
hardened_v3,500,44,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,44,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.3916666666666666
hardened_v3,500,44,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.31166666666666665
hardened_v3,500,44,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9083333333333333
hardened_v3,500,44,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.4300000000000001
hardened_v3,500,44,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9266666666666669
hardened_v3,500,44,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5400000000000001
full_v2,500,45,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9825
full_v2,500,45,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.7100000000000001
full_v2,500,45,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.5066666666666667
full_v2,500,45,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.45
full_v2,500,45,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7066666666666667
full_v2,500,45,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7066666666666667
full_v2,500,45,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6333333333333334
full_v2,500,45,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.7033333333333335
full_v2,500,45,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.75
full_v2,500,45,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7766666666666667
full_v2,500,45,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,45,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.1433333333333333
full_v2,500,45,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.17833333333333334
full_v2,500,45,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.16666666666666666,0.16666666666666666,0.43999999999999995
full_v2,500,45,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.24166666666666667
full_v2,500,45,normal_staggered,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.505
full_v2,500,45,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.4116666666666666
hardened_v3,500,45,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.6958333333333334
hardened_v3,500,45,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.4166666666666667
hardened_v3,500,45,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.20250000000000004
hardened_v3,500,45,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.36208333333333337
hardened_v3,500,45,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7366666666666667
hardened_v3,500,45,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7366666666666667
hardened_v3,500,45,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6699999999999999
hardened_v3,500,45,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9916666666666666
hardened_v3,500,45,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6662499999999999
hardened_v3,500,45,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.8033333333333333
hardened_v3,500,45,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,500,45,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.38166666666666665
hardened_v3,500,45,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.40499999999999997
hardened_v3,500,45,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9250000000000002
hardened_v3,500,45,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.39499999999999996
hardened_v3,500,45,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9133333333333336
hardened_v3,500,45,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.545
full_v2,500,45,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9666666666666668
full_v2,500,45,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6800000000000002
full_v2,500,45,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.4733333333333334
full_v2,500,45,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3866666666666667
full_v2,500,45,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6875000000000001
full_v2,500,45,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.68
full_v2,500,45,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.625
full_v2,500,45,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6841666666666667
full_v2,500,45,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7566666666666665
full_v2,500,45,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7616666666666667
full_v2,500,45,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,500,45,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.2175
full_v2,500,45,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.12166666666666669
full_v2,500,45,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.25,0.25,0.4424999999999999
full_v2,500,45,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.26666666666666666
full_v2,500,45,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5083333333333333
